project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Skyrim - Paid Mods,91872891,The Elder Scrolls V: Skyrim,If I I say this pro my friend they will kill me if I talk to hate the Skyrim Game controls are good and beautiful but boring and boredom **** **** .not think GOTY Game,17.05.2015,Nicht empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,1.0,"[  101  2065  1045  1045  2360  2023  4013  2026  2767  2027  2097  3102
  2033  2065  1045  2831  2000  5223  1996  3712 20026  2208  7711  2024
  2204  1998  3376  2021 11771  1998 29556  1008  1008  1008  1008  1008
  1008  1008  1008  1012  2025  2228  2288  2100  2208   102]",89
Skyrim - Paid Mods,91872892,The Elder Scrolls V: Skyrim,Go to hell with your pay for mods!,24.04.2015 19:28:20,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,[  101  2175  2000  3109  2007  2115  3477  2005 16913  2015   999   102],24
Skyrim - Paid Mods,91872893,The Elder Scrolls V: Skyrim,Terrible what they've done. I'm going to be continuing to play GTA 5 PC,27.04.2015 07:42:02,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  6659  2054  2027  1005  2310  2589  1012  1045  1005  1049  2183
  2000  2022  5719  2000  2377 14181  2050  1019  7473   102]",43
Skyrim - Paid Mods,91872894,The Elder Scrolls V: Skyrim,I will recommend this game if you pay me $4.99,26.04.2015 19:43:16,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  2097 16755  2023  2208  2065  2017  3477  2033  1002  1018
  1012  5585   102]",29
Skyrim - Paid Mods,91872895,The Elder Scrolls V: Skyrim,"Putting mods behind paywalls is shady fucking business.

Cunts",27.04.2015 06:29:41,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  5128 16913  2015  2369  3477  9628  2015  2003 22824  8239  2449
  1012 12731  7666   102]",29
Skyrim - Paid Mods,91872896,The Elder Scrolls V: Skyrim,"Game was OK at best vanilla, but full of bugs. The only way to fix bugs and make the game enjoyable was to add mods, which now the developer feels we should pay for, To fix their shortcomings, Its a joke really.",27.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2208  2001  7929  2012  2190 21161  1010  2021  2440  1997 12883
  1012  1996  2069  2126  2000  8081 12883  1998  2191  1996  2208 22249
  2001  2000  5587 16913  2015  1010  2029  2085  1996  9722  5683  2057
  2323  3477  2005  1010  2000  8081  2037  2460 18935  2015  1010  2049
  1037  8257  2428  1012   102]",100
Skyrim - Paid Mods,91872897,The Elder Scrolls V: Skyrim,DO NOT BUY INTO THE GARBAGE THAT IS PAID MODS,24.04.2015 03:54:54,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2079  2025  4965  2046  1996 13044  2008  2003  3825 16913  2015
   102]",24
Skyrim - Paid Mods,91872898,The Elder Scrolls V: Skyrim,"I bought all the DLC, now I have to buy Mods? Here are the reasons that is absolutely stupid:

1. Mods dont have to work with other mods
2. Returning a mod gives me a 7 day market ban (Really Valve?)
3. Shadow Bans
4. Modders dont have to continue support for mods
5. Game Updates Break Mods
6. Paying for mods in General
7. Modders go into modding NOT EXPECTING PROFIT
8. Gabe Newell & Bethesda & Modders blaming each other
9. Modders can steal content from each other
10. I LOSE MORE MONEY!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",27.04.2015 05:06:47,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  4149  2035  1996 21469  2278  1010  2085  1045  2031  2000
  4965 16913  2015  1029  2182  2024  1996  4436  2008  2003  7078  5236
  1024  1015  1012 16913  2015  2123  2102  2031  2000  2147  2007  2060
 16913  2015  1016  1012  4192  1037 16913  3957  2033  1037  1021  2154
  3006  7221  1006  2428 10764  1029  1007  1017  1012  5192  7221  2015
  1018  1012 16913 13375  2123  2102  2031  2000  3613  2490  2005 16913
  2015  1019  1012  2208 14409  3338 16913  2015  1020  1012  7079  2005
 16913  2015  1999  2236  1021  1012 16913 13375  2175  2046 16913  4667
  2025  8074  5618  1022  1012 12900 28052  1004  7014  2229  2850  1004
 16913 13375 24114  2169  2060  1023  1012 16913 13375  2064  8954  4180
  2013  2169  2060  2184  1012  1045  4558  2062  2769   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   999   999   999   999   999   999   999   999   999   999   999   999
   999   999   102]",397
Skyrim - Paid Mods,91872899,The Elder Scrolls V: Skyrim,I don't really like the paid mods thing.,27.04.2015 12:10:48,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Nein,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  2123  1005  1056  2428  2066  1996  3825 16913  2015  2518
  1012   102]",27
Skyrim - Paid Mods,91872900,The Elder Scrolls V: Skyrim,I simply cannot recommend a game with paid user created content,26.04.2015 07:16:18,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  3432  3685 16755  1037  2208  2007  3825  5310  2580  4180
   102]",25
Skyrim - Paid Mods,91872901,The Elder Scrolls V: Skyrim,"Recently, Bethesda and Valve have decided that they want to corrupt and destroy the very community that makes skyrim a game worth playing. Both of these companies have lost my business because they have shown themselves to be utterly retarded and immoral in their desire for money. Hopefully this policy will be retracted soon.",25.04.2015 19:21:23,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  3728  1010  7014  2229  2850  1998 10764  2031  2787  2008  2027
  2215  2000 13593  1998  6033  1996  2200  2451  2008  3084  3712 20026
  1037  2208  4276  2652  1012  2119  1997  2122  3316  2031  2439  2026
  2449  2138  2027  2031  3491  3209  2000  2022 12580  2128  7559  5732
  1998 10047 22049  1999  2037  4792  2005  2769  1012 11504  2023  3343
  2097  2022 28214  2574  1012   102]",124
Skyrim - Paid Mods,91872902,The Elder Scrolls V: Skyrim,"Great game, ruined by greed with micro-transactions. A horrible, horrible ending of the open and lovely community of modders. PC gaming would never be what it is today without mods, and Bethesda ruins this in a single day.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2307  2208  1010  9868  2011 22040  2007 12702  1011 11817  1012
  1037  9202  1010  9202  4566  1997  1996  2330  1998  8403  2451  1997
 16913 13375  1012  7473 10355  2052  2196  2022  2054  2009  2003  2651
  2302 16913  2015  1010  1998  7014  2229  2850  8435  2023  1999  1037
  2309  2154  1012   102]",97
Skyrim - Paid Mods,91872903,The Elder Scrolls V: Skyrim,I used to love this game. I used to be a glorious adventurer. And then they started charging for mods...,26.04.2015 13:28:31,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  2109  2000  2293  2023  2208  1012  1045  2109  2000  2022
  1037 14013 29506  1012  1998  2059  2027  2318 13003  2005 16913  2015
  1012  1012  1012   102]",52
Skyrim - Paid Mods,91872904,The Elder Scrolls V: Skyrim,"Release a game that is half broken out of the box, charge for mods, then take 75% cut from the people who made the game playable. Absolutely ridiculous idea, bethesda has lost all of my business forever.",27.04.2015 06:08:01,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2713  1037  2208  2008  2003  2431  3714  2041  1997  1996  3482
  1010  3715  2005 16913  2015  1010  2059  2202  4293  1003  3013  2013
  1996  2111  2040  2081  1996  2208 16854  1012  7078  9951  2801  1010
  7014  2229  2850  2038  2439  2035  1997  2026  2449  5091  1012   102]",94
Skyrim - Paid Mods,91872905,The Elder Scrolls V: Skyrim,"Unfinished Game, riddled with paywall DLC.",24.04.2015 03:49:20,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101 14342  2208  1010 21834  2094  2007  3477  9628 21469  2278  1012
   102]",23
Skyrim - Paid Mods,91872906,The Elder Scrolls V: Skyrim,"Before paid mods this was great game, but now with the introducing paid mods I can't recommend this game. It's a sad state for PC gaming if this is the future of PC gaming.  I can't see myself wanting the next Fallout or Elder Scrolls game if this concept stays. The only reason to buy those two series is because of the awesome mod community at this time I only see this as hurting the mod community.",26.04.2015 18:16:05,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2077  3825 16913  2015  2023  2001  2307  2208  1010  2021  2085
  2007  1996 10449  3825 16913  2015  1045  2064  1005  1056 16755  2023
  2208  1012  2009  1005  1055  1037  6517  2110  2005  7473 10355  2065
  2023  2003  1996  2925  1997  7473 10355  1012  1045  2064  1005  1056
  2156  2870  5782  1996  2279 23902  2030  6422 23074  2208  2065  2023
  4145 12237  1012  1996  2069  3114  2000  4965  2216  2048  2186  2003
  2138  1997  1996 12476 16913  2451  2012  2023  2051  1045  2069  2156
  2023  2004 11878  1996 16913  2451  1012   102]",171
Skyrim - Paid Mods,91872907,The Elder Scrolls V: Skyrim,"Paid mods took one of the best open world games I have ever experienced a 10/10 in my opinion to a 1/10. Good Luck winning the community back Bethesda, you just shot yourself in the foot with the PC community.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  3825 16913  2015  2165  2028  1997  1996  2190  2330  2088  2399
  1045  2031  2412  5281  1037  2184  1013  2184  1999  2026  5448  2000
  1037  1015  1013  2184  1012  2204  6735  3045  1996  2451  2067  7014
  2229  2850  1010  2017  2074  2915  4426  1999  1996  3329  2007  1996
  7473  2451  1012   102]",103
Skyrim - Paid Mods,91872908,The Elder Scrolls V: Skyrim,"This game can no longer be recommended in my book, bethesda and valve are charging for mods, one of the largest things that sets this game apart, do not buy.",25.04.2015 15:47:55,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  2023  2208  2064  2053  2936  2022  6749  1999  2026  2338  1010
  7014  2229  2850  1998 10764  2024 13003  2005 16913  2015  1010  2028
  1997  1996  2922  2477  2008  4520  2023  2208  4237  1010  2079  2025
  4965  1012   102]",75
Skyrim - Paid Mods,91872909,The Elder Scrolls V: Skyrim,"This game has it's problems, and it's strong points.

Bethesda tends to release expansive, games, brimming with potential, but their eyes also tend to be too big for their stomach so to speak. They end up releasing games brimming with bugs (Also in many of their games they seem incapable of actually making a normal humanoid head. Skyrim was the best so far at this). They've relied heavily on the mod community to fix these things after the beginnings of it in Daggerfall (where modding wasn't supported), with Morrowind, it was full on support for mods, and someone at Bethsoft should have rightfully gotten a huge pay raise. It helped make tons of loyal fans for the entire series, and if you think it didn't affect the success of the games? You are likely delusional.

Here are my problems with it.

Dumbed down. The removal of several systems that were present in previous iterations of the series were not an improvement. Skyrim often feels like it lacks customization.

Magic kind of ****. It's been kind of going downhill for the entire series though, but there are several seemingly confusing oversights. Such as the lack of mark and recall spells.

Where are my vambraces? Sentence says it all.

The biggest downside now though: Paid mods. Yes the thing that skyrim relied on heavily since it's launch, and the thing Bethesda has been relying on for, idk a decade or so, is now open to purchase. Just like DLC, aren't you excited consumer? Oh and the creator of the content gets 25%, 45% going to bethsoft, and 30% going to Valve. So the person doing the work, gets a quarter on every dollar. Clearly a framework based on the outright exploitation of the work of others for financial gain. The legal issues alone are staggering, unlicensed student versions of 3dsmax, appropriation of the assets of others under a non-commercial license suddenly appearing in commercial mods, outright theft of mods, the fracturing of the modding community. It's a bad thing. They did this game in, but hopefully we can all stop it here. Paid mods? No more.",26.04.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Metacritic,0.0,"[  101  2023  2208  2038  2009  1005  1055  3471  1010  1998  2009  1005
  1055  2844  2685  1012  7014  2229  2850 12102  2000  2713 25145  1010
  2399  1010  7987  5714  6562  2007  4022  1010  2021  2037  2159  2036
  7166  2000  2022  2205  2502  2005  2037  4308  2061  2000  3713  1012
  2027  2203  2039  8287  2399  7987  5714  6562  2007 12883  1006  2036
  1999  2116  1997  2037  2399  2027  4025 19907  1997  2941  2437  1037
  3671 28051  2132  1012  3712 20026  2001  1996  2190  2061  2521  2012
  2023  1007  1012  2027  1005  2310 13538  4600  2006  1996 16913  2451
  2000  8081  2122  2477  2044  1996 16508  1997  2009  1999 10794 13976
  1006  2073 16913  4667  2347  1005  1056  3569  1007  1010  2007 19084
 22254  1010  2009  2001  2440  2006  2490  2005 16913  2015  1010  1998
  2619  2012  7014  6499  6199  2323  2031 27167  2135  5407  1037  4121
  3477  5333  1012  2009  3271  2191  6197  1997  8884  4599  2005  1996
  2972  2186  1010  1998  2065  2017  2228  2009  2134  1005  1056  7461
  1996  3112  1997  1996  2399  1029  2017  2024  3497  3972 14499  2389
  1012  2182  2024  2026  3471  2007  2009  1012 12873  2098  2091  1012
  1996  8208  1997  2195  3001  2008  2020  2556  1999  3025 27758  2015
  1997  1996  2186  2020  2025  2019  7620  1012  3712 20026  2411  5683
  2066  2009 14087  7661  3989  1012  3894  2785  1997  1008  1008  1008
  1008  1012  2009  1005  1055  2042  2785  1997  2183 19448  2005  1996
  2972  2186  2295  1010  2021  2045  2024  2195  9428 16801 15709  2015
  1012  2107  2004  1996  3768  1997  2928  1998  9131 11750  1012  2073
  2024  2026 12436 14905 22903  2015  1029  6251  2758  2009  2035  1012
  1996  5221 12482  5178  2085  2295  1024  3825 16913  2015  1012  2748
  1996  2518  2008  3712 20026 13538  2006  4600  2144  2009  1005  1055
  4888  1010  1998  1996  2518  7014  2229  2850  2038  2042 18345  2006
  2005  1010  8909  2243  1037  5476  2030  2061  1010  2003  2085  2330
  2000  5309  1012  2074  2066 21469  2278  1010  4995  1005  1056  2017
  7568  7325  1029  2821  1998  1996  8543  1997  1996  4180  4152  2423
  1003  1010  3429  1003  2183  2000  7014  6499  6199  1010  1998  2382
  1003  2183  2000 10764  1012  2061  1996  2711  2725  1996  2147  1010
  4152  1037  4284  2006  2296  7922  1012  4415  1037  7705  2241  2006
  1996 13848 14427  1997  1996  2147  1997  2500  2005  3361  5114  1012
  1996  3423  3314  2894  2024 26233  1010  4895 13231 27730  3076  4617
  1997  7605 26212  2595  1010 10439 26121  1997  1996  7045  1997  2500
  2104  1037  2512  1011  3293  6105  3402  6037  1999  3293 16913  2015
  1010 13848 11933  1997 16913  2015  1010  1996 25312 19159  1997  1996
 16913  4667  2451  1012  2009  1005  1055  1037  2919  2518  1012  2027
  2106  2023  2208  1999  1010  2021 11504  2057  2064  2035  2644  2009
  2182  1012  3825 16913  2015  1029  2053  2062  1012   102]",904
Skyrim - Paid Mods,91872910,The Elder Scrolls V: Skyrim,I don't agree with the current 'user mod' monetization methods in place by Bethesda and Valve.,25.04.2015 19:47:59,Nicht empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  1045  2123  1005  1056  5993  2007  1996  2783  1005  5310 16913
  1005 12256 20624  9276  4725  1999  2173  2011  7014  2229  2850  1998
 10764  1012   102]",50
Skyrim - Paid Mods,91872911,The Elder Scrolls V: Skyrim,"fuck no im not paying for mods. good game, but come on.",27.04.2015 00:37:41,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,Steam,,"[  101  6616  2053 10047  2025  7079  2005 16913  2015  1012  2204  2208
  1010  2021  2272  2006  1012   102]",34
