project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Assassin's Creed Unity,91871339,Assassin's Creed Unity,"I had fun with this game and what else should i say =)
",02.07.2019 12:00:52,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[ 101 1045 2018 4569 2007 2023 2208 1998 2054 2842 2323 1045 2360 1027
 1007  102]",16
Assassin's Creed Unity,91871340,Assassin's Creed Unity,"I'm playing AC mostly because of the story i like, but i'll give this one 7/10, the combat system is funny and annoying.",21.05.2019 11:31:05,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1045  1005  1049  2652  9353  3262  2138  1997  1996  2466  1045
  2066  1010  2021  1045  1005  2222  2507  2023  2028  1021  1013  2184
  1010  1996  4337  2291  2003  6057  1998 15703  1012   102]",67
Assassin's Creed Unity,91871341,Assassin's Creed Unity,Amazing company morals and amazing games since the beginning,23.04.2019 00:32:21,Empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  6429  2194 25288  1998  6429  2399  2144  1996  2927   102],21
Assassin's Creed Unity,91871342,Assassin's Creed Unity,im not to much care about what happen but nice game,20.04.2019 12:37:16,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 10047  2025  2000  2172  2729  2055  2054  4148  2021  3835  2208
   102]",25
Assassin's Creed Unity,91871343,Assassin's Creed Unity,Thank ubi,16.04.2019 12:00:53,Empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 4067 1057 5638  102],5
Assassin's Creed Unity,91871344,Assassin's Creed Unity,"Yes, this game is still s*** after all the years of patch and updates. but what really makes this game feel alive is the city and the gameplay. Its still buggy but i manage to get out of that by some reason. 

What Ubisoft did to this game was giving it free and donate some money to one of the recent event that happen in real life (i'll let you guess) which is something positive that ubisoft did. and the company deserve some love for doing something like this",01.07.2019 18:28:19,Empfohlen,100.0,1,Ja,Ja,Ja,Ja,Ja,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2748  1010  2023  2208  2003  2145  1055  1008  1008  1008  2044
  2035  1996  2086  1997  8983  1998 14409  1012  2021  2054  2428  3084
  2023  2208  2514  4142  2003  1996  2103  1998  1996 11247  1012  2049
  2145 11829  6292  2021  1045  6133  2000  2131  2041  1997  2008  2011
  2070  3114  1012  2054  1057 18477 15794  2106  2000  2023  2208  2001
  3228  2009  2489  1998 21357  2070  2769  2000  2028  1997  1996  3522
  2724  2008  4148  1999  2613  2166  1006  1045  1005  2222  2292  2017
  3984  1007  2029  2003  2242  3893  2008  1057 18477 15794  2106  1012
  1998  1996  2194 10107  2070  2293  2005  2725  2242  2066  2023   102]",207
Assassin's Creed Unity,91871345,Assassin's Creed Unity,yes its good just say good but not very good,05.07.2019 11:45:53,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2748 2049 2204 2074 2360 2204 2021 2025 2200 2204  102],12
Assassin's Creed Unity,91871346,Assassin's Creed Unity,God bless France!,16.04.2019 14:24:56,Empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  2643 19994  2605   999   102],12
Assassin's Creed Unity,91871347,Assassin's Creed Unity,"The toughest enemy in the entire game is the goddamned controls. 
Even after countless patches it's still a little wonky - a little better on controllers, but bless the keyboard + mouse players.

Setting's pretty nice.

Story is frankly a little weak/unconvincing, at least for the starting chapters. 
Didn't play multiplayer mode, so can't comment on that.

Frankly the fantastic setting and atmosphere is carrying the game.",05.07.2019 08:31:55,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  7823  4355  4099  1999  1996  2972  2208  2003  1996 16477
  2098  7711  1012  2130  2044 14518 13864  2009  1005  1055  2145  1037
  2210  2180  4801  1011  1037  2210  2488  2006 21257  1010  2021 19994
  1996  9019  1009  8000  2867  1012  4292  1005  1055  3492  3835  1012
  2466  2003 19597  1037  2210  5410  1013  4895  8663  6371  6129  1010
  2012  2560  2005  1996  3225  9159  1012  2134  1005  1056  2377 17762
  5549  1010  2061  2064  1005  1056  7615  2006  2008  1012 19597  1996
 10392  4292  1998  7224  2003  4755  1996  2208  1012   102]",179
Assassin's Creed Unity,91871348,Assassin's Creed Unity,"Awesome game, great visuals for 2019 standards, and great price for the franchise sale!",13.08.2019 22:42:02,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101 12476  2208  1010  2307 26749  2005 10476  4781  1010  1998  2307
  3976  2005  1996  6329  5096   999   102]",36
Assassin's Creed Unity,91871349,Assassin's Creed Unity,better than anthem,22.04.2019 14:50:33,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101  2488  2084 11971   102],9
Assassin's Creed Unity,91871350,Assassin's Creed Unity,It's good game. Pitch fixed it all. Just sometimes happens to fall FPS or see glitch.,31.05.2019,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Metacritic,10.0,"[  101  2009  1005  1055  2204  2208  1012  6510  4964  2009  2035  1012
  2074  2823  6433  2000  2991  1042  4523  2030  2156  1043 15909  2818
  1012   102]",51
Assassin's Creed Unity,91871351,Assassin's Creed Unity,very nice,30.06.2019 00:04:38,Empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[ 101 2200 3835  102],4
Assassin's Creed Unity,91871352,Assassin's Creed Unity,Online does not work properly for me but still enjoyable for about 50 hours before it turns into a completion grind.,30.06.2019 16:04:56,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  3784  2515  2025  2147  7919  2005  2033  2021  2145 22249  2005
  2055  2753  2847  2077  2009  4332  2046  1037  6503 23088  1012   102]",46
Assassin's Creed Unity,91871353,Assassin's Creed Unity,Playing AC unity 5 years after its release was incredible with the price down to just nine euros and with most release bugs fixed. Arno is an amazing protagonist with his backstory and love affair being so interesting to watch through the beautiful cutscenes. Revolutionary Paris looks amazing and combat works very well. The campaign is great with some noteworthy moments while the multiplayer and deep customization are welcome additions.,12.08.2019,Empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Metacritic,9.0,"[  101  2652  9353  8499  1019  2086  2044  2049  2713  2001  9788  2007
  1996  3976  2091  2000  2074  3157 19329  1998  2007  2087  2713 12883
  4964  1012 12098  3630  2003  2019  6429 10191  2007  2010 10457  7062
  1998  2293  6771  2108  2061  5875  2000  3422  2083  1996  3376  7659
 17968  2015  1012  6208  3000  3504  6429  1998  4337  2573  2200  2092
  1012  1996  3049  2003  2307  2007  2070 19144  5312  2096  1996 17762
  1998  2784  7661  3989  2024  6160 13134  1012   102]",153
Assassin's Creed Unity,91871354,Assassin's Creed Unity,"Better looking than the most recent games, if not [i] the best[/i]. but i do agree the controls are not as responsive.",29.06.2019 19:42:55,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2488  2559  2084  1996  2087  3522  2399  1010  2065  2025  1031
  1045  1033  1996  2190  1031  1013  1045  1033  1012  2021  1045  2079
  5993  1996  7711  2024  2025  2004 26651  1012   102]",65
Assassin's Creed Unity,91871355,Assassin's Creed Unity,Fps Issues and rendering issues. Other than that good game. Examples of rendering issues are people render on top of each other and also things appearing close to you. Other than that i actually enjoyed the story and customization,20.04.2019 06:56:09,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1042  4523  3314  1998 14259  3314  1012  2060  2084  2008  2204
  2208  1012  4973  1997 14259  3314  2024  2111 17552  2006  2327  1997
  2169  2060  1998  2036  2477  6037  2485  2000  2017  1012  2060  2084
  2008  1045  2941  5632  1996  2466  1998  7661  3989   102]",89
Assassin's Creed Unity,91871356,Assassin's Creed Unity,It didnt had a good realese but is actually a good game.,19.04.2019 22:55:01,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[ 101 2009 2134 2102 2018 1037 2204 2613 6810 2021 2003 2941 1037 2204
 2208 1012  102]",17
Assassin's Creed Unity,91871357,Assassin's Creed Unity,This game is 5 years old already and somehow it still looks better and feels better than anything they've released to date. this formula is really good. with the player customization actually feeling like you can make your assassin yours and not just another set of pre made armor. this game had classes it was ahead of its time that's for sure. also the climbing up and down buttons being different should've never been taken away it made navigation so much more fluid.,20.04.2019 06:40:04,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2023  2208  2003  1019  2086  2214  2525  1998  5064  2009  2145
  3504  2488  1998  5683  2488  2084  2505  2027  1005  2310  2207  2000
  3058  1012  2023  5675  2003  2428  2204  1012  2007  1996  2447  7661
  3989  2941  3110  2066  2017  2064  2191  2115 12025  6737  1998  2025
  2074  2178  2275  1997  3653  2081  8177  1012  2023  2208  2018  4280
  2009  2001  3805  1997  2049  2051  2008  1005  1055  2005  2469  1012
  2036  1996  8218  2039  1998  2091 11287  2108  2367  2323  1005  2310
  2196  2042  2579  2185  2009  2081  9163  2061  2172  2062  8331  1012
   102]",192
Assassin's Creed Unity,91871358,Assassin's Creed Unity,notre dame was a total bruh moment,29.06.2019 09:02:44,Empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,[  101 10289  8214  2001  1037  2561  7987 27225  2617   102],18
Assassin's Creed Unity,91871359,Assassin's Creed Unity,"The Best AC game after the classics AC1 and 2 with great atmosphere in my opinion. There're plently of glitches, but even those are mostly funny. I liked literally everything, exept of not seeing my enemies in combat sometimes and desynching in coops for no reason. 

+ Graphics
+ Coops
+ A lot of different missions
+ Multiple weapon types 
+ Abbility to choose your own style
+ Controls


- Glitches, more of GL!""""§TCH%&ES 
(forgivable, because it's a huge Project and was obviously not that simple in deviloping. It's out and more or less stable, thnx)

- The story of main charakter was not so clear 
(but it's not that important. The character looks nice and the game has a logical line)

- The most difficult mission is to get into any opened window in this game.


P.s. Ubisoft, please come back to the old style of AC games, that you deviloped till 2016. Here's the purest estethic pleasure (:",15.08.2019 14:37:17,Empfohlen,100.0,1,Nein,Nein,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1996  2190  9353  2208  2044  1996 10002  9353  2487  1998  1016
  2007  2307  7224  1999  2026  5448  1012  2045  1005  2128 20228 28198
  1997  1043 15909  8376  1010  2021  2130  2216  2024  3262  6057  1012
  1045  4669  6719  2673  1010  4654 23606  1997  2025  3773  2026  6716
  1999  4337  2823  1998  4078  6038  8450  1999 21859  2015  2005  2053
  3114  1012  1009  8389  1009 21859  2015  1009  1037  2843  1997  2367
  6416  1009  3674  5195  4127  1009 11113  8553  2000  5454  2115  2219
  2806  1009  7711  1011  1043 15909  8376  1010  2062  1997  1043  2140
   999  1000  1000  1073 22975  2232  1003  1004  9686  1006  2005  5856
 12423  1010  2138  2009  1005  1055  1037  4121  2622  1998  2001  5525
  2025  2008  3722  1999  6548 17686  1012  2009  1005  1055  2041  1998
  2062  2030  2625  6540  1010 16215 26807  1007  1011  1996  2466  1997
  2364 25869  4817  3334  2001  2025  2061  3154  1006  2021  2009  1005
  1055  2025  2008  2590  1012  1996  2839  3504  3835  1998  1996  2208
  2038  1037 11177  2240  1007  1011  1996  2087  3697  3260  2003  2000
  2131  2046  2151  2441  3332  1999  2023  2208  1012  1052  1012  1055
  1012  1057 18477 15794  1010  3531  2272  2067  2000  1996  2214  2806
  1997  9353  2399  1010  2008  2017  6548 24174  6229  2355  1012  2182
  1005  1055  1996  5760  3367 28517 23048  5165  1006  1024   102]",434
Assassin's Creed Unity,91871360,Assassin's Creed Unity,"played it back in 2016, they really nailed the parkour and combat, the parkour system has been downgraded so much. And Ubisoft as a company has changed so much, we'll I have been a Ubi fanboy since the beginning but it changes nothing.",19.04.2019 12:17:16,Empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2209  2009  2067  1999  2355  1010  2027  2428 26304  1996  2380
  8162  1998  4337  1010  1996  2380  8162  2291  2038  2042  2091 24170
  2094  2061  2172  1012  1998  1057 18477 15794  2004  1037  2194  2038
  2904  2061  2172  1010  2057  1005  2222  1045  2031  2042  1037  1057
  5638  5470 11097  2144  1996  2927  2021  2009  3431  2498  1012   102]",115
Assassin's Creed Unity,91871361,Assassin's Creed Unity,"Nothing is True
万物皆虚
EveryThing is Permitted
万事皆允
We are ASSASSINS!
我们是刺客
To Say That Nothing Is True
所谓万物皆虚，
Is To Realize That The Foundations Of Society Are Fragile
是要认识到社会之根基是何等的脆弱
And That We Must Be The Shepherds Of Our Own Civilization
而我们必须成为人类文明的守护者
To Say That Everthing Is Permitted
所谓万事皆允
Is To Understand That We
是要懂的我们是
Are The Architects Of Our Actions
自己行为的主宰者
And That We Must Live With Their Consequences
我们必须承受自己行为所带来的后果
Whether Glorious
无论荣耀
Or Tragic
亦或悲哀
So We Fight For Justice
所以我们为正义而战
We Fight To Survive
为生存而战
You Might Not Be Looking For War
你可能不愿参与战争
But War Is Looking For You
但战争已先发制人
If It Finds Me
如战争降临于我
I Will Bring The Lads
我将于兄弟并肩
We Work In The Dark
我们行于黑暗
To Serve The Lights
侍奉光明
We Are ASSASSINS
我们是刺客
Let's Wake Them Up Then,Shall We?
是时候醒悟了  对吗？
",14.07.2019 17:08:34,Empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2498  2003  2995   100   100   100   100  2673  2003  7936   100
  1751   100   100  2057  2024 18364   999  1855   100   100   100   100
  2000  2360  2008  2498  2003  2995   100   100   100   100   100   100
  1989  2003  2000  5382  2008  1996 10100  1997  2554  2024 13072   100
   100   100   100   100  1924  1763  1749   100   100   100   100   100
  1916   100   100  1998  2008  2057  2442  2022  1996 11133  2015  1997
  2256  2219 10585   100  1855   100   100   100  1854   100  1756   100
  1861  1865  1916   100   100   100  2000  2360  2008  2412 20744  2003
  7936   100   100   100  1751   100   100  2003  2000  3305  2008  2057
   100   100   100  1916  1855   100   100  2024  1996  8160  1997  2256
  4506   100   100  1945   100  1916  1747   100   100  1998  2008  2057
  2442  2444  2007  2037  8465  1855   100   100   100   100   100   100
   100  1945   100   100   100   100  1916   100   100  3251 14013   100
   100   100   100  2030 13800   100   100   100   100  2061  2057  2954
  2005  3425   100   100  1855   100   100  1888   100   100   100  2057
  2954  2000  5788   100  1910   100   100   100  2017  2453  2025  2022
  2559  2005  2162   100   100   100  1744   100   100   100   100   100
  2021  2162  2003  2559  2005  2017   100   100   100   100   100   100
   100  1756  2065  2009  4858  2033   100   100   100   100   100   100
  1855  1045  2097  3288  1996 29126  1855   100   100   100   100   100
   100  2057  2147  1999  1996  2601  1855   100  1945   100   100   100
  2000  3710  1996  4597  1765   100  1770  1865  2057  2024 18364  1855
   100   100   100   100  2292  1005  1055  5256  2068  2039  2059  1010
  4618  2057  1029   100   100   100   100   100   100   100   100  1994
   102]",698
Assassin's Creed Unity,91871362,Assassin's Creed Unity,THANKS UPLAY FOR ITS CONTRIBUTIONS TO PROTECTION OF NOTRE-DAME DE IN ANOTHER WAY. AND IT'S ALSO A STRIKE TO PEOPLE THAT WE MAY NEED TO KEEP DIGITAL DATA OF SOME HISTORICAL SITES. LEST IT DISAPPEAR ONE DAY.,17.04.2019 17:16:29,Empfohlen,100.0,1,Ja,Nein,Nein,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  4283  2039  8485  2005  2049  5857  2000  3860  1997 10289  1011
  8214  2139  1999  2178  2126  1012  1998  2009  1005  1055  2036  1037
  4894  2000  2111  2008  2057  2089  2342  2000  2562  3617  2951  1997
  2070  3439  4573  1012 26693  2009 10436  2028  2154  1012   102]",91
Assassin's Creed Unity,91871363,Assassin's Creed Unity,This is such a great Assassin's Creed game! I definitely recommend!,05.07.2019 16:14:24,Empfohlen,100.0,1,Nein,Ja,Ja,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2023  2003  2107  1037  2307 12025  1005  1055 16438  2208   999
  1045  5791 16755   999   102]",33
Assassin's Creed Unity,91871364,Assassin's Creed Unity,"""Assassin's Creed: Unity"" could help with Notre Dame restoration, don't shock if you found a bunch of haystack inside notre dame after this﻿.",20.04.2019 08:55:24,Empfohlen,100.0,1,Ja,Nein,Nein,Nein,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  1000 12025  1005  1055 16438  1024  8499  1000  2071  2393  2007
 10289  8214  6418  1010  2123  1005  1056  5213  2065  2017  2179  1037
  9129  1997 29051  2696  3600  2503 10289  8214  2044  2023  1012   102]",67
Assassin's Creed Unity,91871365,Assassin's Creed Unity,"It is a very nice game indeed. but I got problems after second launch here, since ubisoft do not seem to find my ownership to be real.",18.07.2019 12:13:20,Empfohlen,100.0,1,Nein,Nein,Ja,Ja,Nein,Nein,"Nach dem Brand in der Notre-Dame, die in Assassin's Creed Unity virtuell nachgebildet ist, entschied Entwickler ""Ubisoft"" das Spiel daraufhin für eine Woche kostenlos auf ihrer Uplay-Plattform zur Verfügung zu stellen und 500.000€ für den Wiederaufbau der Notre-Dame zu spenden. Dies führte innerhalb kurzer Zeit zu einer deutlich gestiegenen Zahl an Spielern und positiven Bewertungen.",positiv,Steam,,"[  101  2009  2003  1037  2200  3835  2208  5262  1012  2021  1045  2288
  3471  2044  2117  4888  2182  1010  2144  1057 18477 15794  2079  2025
  4025  2000  2424  2026  6095  2000  2022  2613  1012   102]",66
