project,id,game_name_display,review,review_date,combined_rating,annotation_certainty,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Ukraine-Russia-Support,91992635,The Witcher 2: Assassins of Kings Enhanced Edition,"Great story and characters (Iorverth's path is more fun), but with defective and unstable save/load system.
7/10 decade-old game ages well",08.03.2022 12:57:12,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2307  2466  1998  3494  1006 22834  2099 16874  2232  1005  1055
  4130  2003  2062  4569  1007  1010  2021  2007 28829  1998 14480  3828
  1013  7170  2291  1012  1021  1013  2184  5476  1011  2214  2208  5535
  2092   102]",72
Ukraine-Russia-Support,91992636,GWENT: The Witcher Card Game,Very addicting and beautifull game.,04.03.2022 22:16:06,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2200 26855  2075  1998  3376  2140  2208  1012   102],19
Ukraine-Russia-Support,91992637,The Witcher 3: Wild Hunt,"Cool game, with lots of content and a great atmosphere. One of the best games ever made.",15.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[ 101 4658 2208 1010 2007 7167 1997 4180 1998 1037 2307 7224 1012 2028
 1997 1996 2190 2399 2412 2081 1012  102]",22
Ukraine-Russia-Support,91992638,Frostpunk,Good game that continually challenges the player,07.03.2022 22:50:19,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2204  2208  2008 14678  7860  1996  2447   102],17
Ukraine-Russia-Support,91992639,Cyberpunk 2077,"Dull copy-paste of other games with a mediocre plot. 2021 trash
Dull copy-paste of other games with a mediocre plot.",04.03.2022,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101 10634  6100  1011 19351  1997  2060  2399  2007  1037 19960  3695
 16748  5436  1012 25682 11669 10634  6100  1011 19351  1997  2060  2399
  2007  1037 19960  3695 16748  5436  1012   102]",54
Ukraine-Russia-Support,91992640,The Witcher 3: Wild Hunt,"where's the fun of this game 
just can't get it",06.03.2022 05:01:35,Nicht empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[ 101 2073 1005 1055 1996 4569 1997 2023 2208 2074 2064 1005 1056 2131
 2009  102]",16
Ukraine-Russia-Support,91992641,Cyberpunk 2077,"It is a pity that we have to observe such an attitude towards us, ordinary citizens of Russia. We gamers are exactly the same as in other countries. And all gamers are always for wars to be only in games, and not in real life. It's sad that the developers decided to make war on gamers. We will remember this and certainly not forgive.",07.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Ja,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[  101  2009  2003  1037 12063  2008  2057  2031  2000 11949  2107  2019
  7729  2875  2149  1010  6623  4480  1997  3607  1012  2057 27911  2015
  2024  3599  1996  2168  2004  1999  2060  3032  1012  1998  2035 27911
  2015  2024  2467  2005  5233  2000  2022  2069  1999  2399  1010  1998
  2025  1999  2613  2166  1012  2009  1005  1055  6517  2008  1996  9797
  2787  2000  2191  2162  2006 27911  2015  1012  2057  2097  3342  2023
  1998  5121  2025  9641  1012   102]",151
Ukraine-Russia-Support,91992642,Cyberpunk 2077,Movies and games should be out of politics.Movies and games should be out of politics.,04.03.2022,Nicht empfohlen,100.0,Ja,Nein,Nein,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,0.0,"[ 101 5691 1998 2399 2323 2022 2041 1997 4331 1012 5691 1998 2399 2323
 2022 2041 1997 4331 1012  102]",20
Ukraine-Russia-Support,91992643,GWENT: The Witcher Card Game,"I played a little, very rewarding both for new players and old.",08.03.2022 12:51:03,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1045  2209  1037  2210  1010  2200 10377  2075  2119  2005  2047
  2867  1998  2214  1012   102]",33
Ukraine-Russia-Support,91992644,The Witcher 3: Wild Hunt,a good game that still holds up in 2022.,12.03.2022 19:29:15,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1037  2204  2208  2008  2145  4324  2039  1999 16798  2475  1012
   102]",25
Ukraine-Russia-Support,91992645,S.T.A.L.K.E.R.: Clear Sky,"I have put so many hours in this game and with mods its even better. This game is the worst in the series so far, and I still have over a hundred blissful hours in it.

Such a great experiance listening to podcasts and traveling through the zone, then taking the podcast off when I get ambushed.",09.03.2022 10:07:08,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1045  2031  2404  2061  2116  2847  1999  2023  2208  1998  2007
 16913  2015  2049  2130  2488  1012  2023  2208  2003  1996  5409  1999
  1996  2186  2061  2521  1010  1998  1045  2145  2031  2058  1037  3634
 13670  3993  2847  1999  2009  1012  2107  1037  2307  4654  4842 28335
  5962  2000 16110  2015  1998  7118  2083  1996  4224  1010  2059  2635
  1996 16110  2125  2043  1045  2131 22168  1012   102]",132
Ukraine-Russia-Support,91992646,S.T.A.L.K.E.R.: Shadow of Chernobyl,"Its stalker, what more to say?",05.03.2022 20:29:27,Empfohlen,100.0,Nein,Ja,Nein,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[  101  2049 23883  1010  2054  2062  2000  2360  1029   102],19
Ukraine-Russia-Support,91992647,The Witcher 3: Wild Hunt,"The Witcher 3: Wild Hunt is an action role-playing game developed by Polish developer CD Projekt Red, and first published in 2015. It is the sequel to the 2011 game The Witcher 2: Assassins of Kings and the third and final main game in The Witcher video game series, played in an open world with a third-person perspective. The games are based on The Witcher series of fantasy novels written by Andrzej Sapkowski. The game takes place in a fictional fantasy world based on Slavic mythology. Players control Geralt of Rivia, a monster slayer for hire known as a Witcher, and search for his adopted daughter, who is on the run from the otherworldly Wild Hunt. Players battle the game's many dangers with weapons and magic, interact with non-player characters, and complete quests to acquire experience points and gold, which are used to increase Geralt's abilities and purchase equipment. The game's story has three possible endings, determined by the player's choices at key points in the narrative.",21.03.2022,Empfohlen,100.0,Nein,Ja,Ja,Ja,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Metacritic,10.0,"[  101  1996  6965  2121  1017  1024  3748  5690  2003  2019  2895  2535
  1011  2652  2208  2764  2011  3907  9722  3729  4013  6460 25509  2417
  1010  1998  2034  2405  1999  2325  1012  2009  2003  1996  8297  2000
  1996  2249  2208  1996  6965  2121  1016  1024 18364  1997  5465  1998
  1996  2353  1998  2345  2364  2208  1999  1996  6965  2121  2678  2208
  2186  1010  2209  1999  2019  2330  2088  2007  1037  2353  1011  2711
  7339  1012  1996  2399  2024  2241  2006  1996  6965  2121  2186  1997
  5913  6002  2517  2011  1998 15378 20518 20066 15449  1012  1996  2208
  3138  2173  1999  1037  7214  5913  2088  2241  2006 13838 11327  1012
  2867  2491 16216  7941  2102  1997 15544  9035  1010  1037  6071 20005
  2005 10887  2124  2004  1037  6965  2121  1010  1998  3945  2005  2010
  4233  2684  1010  2040  2003  2006  1996  2448  2013  1996  2060 11108
  2135  3748  5690  1012  2867  2645  1996  2208  1005  1055  2116 16796
  2007  4255  1998  3894  1010 11835  2007  2512  1011  2447  3494  1010
  1998  3143  8795  2015  2000  9878  3325  2685  1998  2751  1010  2029
  2024  2109  2000  3623 16216  7941  2102  1005  1055  7590  1998  5309
  3941  1012  1996  2208  1005  1055  2466  2038  2093  2825 21306  1010
  4340  2011  1996  2447  1005  1055  9804  2012  3145  2685  1999  1996
  7984  1012   102]",421
Ukraine-Russia-Support,91992648,The Witcher Enhanced Edition,good laughs to be had at the expense of kremlin bots 10/10 also good game,04.03.2022 17:30:25,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Ja,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2204 11680  2000  2022  2018  2012  1996 10961  1997  1047 28578
  4115 28516  2015  2184  1013  2184  2036  2204  2208   102]",40
Ukraine-Russia-Support,91992649,The Witcher 3: Wild Hunt,"I recommend this game BUT...

This game has horrible combat. It's so bad. Gerald absolutely can not swing his sword normally. He has to do this twirlie thing where he spins and dances around before he swings. It is literally like having a full second of input lag. Meanwhile, the enemies just attack as normal and can damage you even if you press the attack button first. I remember fighting a pack of wolves and laughing as I watched Gerald dance around the battlefield like a ballerina. I felt like the wolves were laughing at him too. Gerald also constantly falls down stairs. What a clumsy fool. I was on a boat with Yen and went down to the lower deck and Gerald fell down the stairs right off the side of a mountain to his death. He also can't jump in combat to get over obstacles so a fence or a rock will block him...ugh.

This game has more map points than a Ubisoft game and I usually do ALL the Ubisoft map points. I did all of them except the ones in the water in Skellige. I gave up after like 12 of them constantly guiding the boat, shooting the sirens then diving down in the water. Rinse and repeat. It's so time consuming with little to no reward.

The best sidequests I have ever seen in a game are here and the open world is amazing. The clunky and stiff movement and combat really hinders this game for me though...but I still recommend it.",09.03.2022 14:07:57,Empfohlen,100.0,Nein,Ja,Ja,Ja,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  1045 16755  2023  2208  2021  1012  1012  1012  2023  2208  2038
  9202  4337  1012  2009  1005  1055  2061  2919  1012  9659  7078  2064
  2025  7370  2010  4690  5373  1012  2002  2038  2000  2079  2023  1056
  9148 12190  2666  2518  2073  2002 23371  1998 11278  2105  2077  2002
 18755  1012  2009  2003  6719  2066  2383  1037  2440  2117  1997  7953
  2474  2290  1012  5564  1010  1996  6716  2074  2886  2004  3671  1998
  2064  4053  2017  2130  2065  2017  2811  1996  2886  6462  2034  1012
  1045  3342  3554  1037  5308  1997  8588  1998  5870  2004  1045  3427
  9659  3153  2105  1996 11686  2066  1037  3608 26052  1012  1045  2371
  2066  1996  8588  2020  5870  2012  2032  2205  1012  9659  2036  7887
  4212  2091  5108  1012  2054  1037 22902  7966  1012  1045  2001  2006
  1037  4049  2007 18371  1998  2253  2091  2000  1996  2896  5877  1998
  9659  3062  2091  1996  5108  2157  2125  1996  2217  1997  1037  3137
  2000  2010  2331  1012  2002  2036  2064  1005  1056  5376  1999  4337
  2000  2131  2058 15314  2061  1037  8638  2030  1037  2600  2097  3796
  2032  1012  1012  1012  1057  5603  1012  2023  2208  2038  2062  4949
  2685  2084  1037  1057 18477 15794  2208  1998  1045  2788  2079  2035
  1996  1057 18477 15794  4949  2685  1012  1045  2106  2035  1997  2068
  3272  1996  3924  1999  1996  2300  1999 15315 13348  3351  1012  1045
  2435  2039  2044  2066  2260  1997  2068  7887 14669  1996  4049  1010
  5008  1996 20675  2059  9404  2091  1999  1996  2300  1012 15544 12325
  1998  9377  1012  2009  1005  1055  2061  2051 15077  2007  2210  2000
  2053 10377  1012  1996  2190  2217 15500  2015  1045  2031  2412  2464
  1999  1037  2208  2024  2182  1998  1996  2330  2088  2003  6429  1012
  1996 18856 16814  2100  1998 10551  2929  1998  4337  2428 17666  2545
  2023  2208  2005  2033  2295  1012  1012  1012  2021  1045  2145 16755
  2009  1012   102]",602
Ukraine-Russia-Support,91992650,S.T.A.L.K.E.R.: Call of Pripyat,"Like all entries of the Stalker franchise an atmospheric masterpiece, story is good enough and one of the few shooter games, which has working RPG elements.

PS: Slava Ukraini",04.03.2022 22:10:19,Empfohlen,100.0,Ja,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  2066  2035 10445  1997  1996 23883  6329  2019 12483 17743  1010
  2466  2003  2204  2438  1998  2028  1997  1996  2261 13108  2399  1010
  2029  2038  2551 22531  3787  1012  8827  1024 22889 12462  2866 21166
  2072   102]",67
Ukraine-Russia-Support,91992651,S.T.A.L.K.E.R.: Call of Pripyat,Top Game,08.03.2022 20:54:14,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,[ 101 2327 2208  102],4
Ukraine-Russia-Support,91992652,S.T.A.L.K.E.R.: Clear Sky,"Clear Sky is a fantastic followup to Stalker SoC. It has some moments and elements that didn't hold up as well, but overall it's a great addition to the Stalker games.",09.03.2022 01:40:43,Empfohlen,100.0,Nein,Ja,Ja,Nein,Nein,Nein,"Kurz nach Beginn des Russland-Ukraine-Krieges im Februar 2022 entschieden sich einige Spieleentwickler dazu, sich klar gegen Russland zu positionieren, indem sie entweder ihre Spiele nicht mehr in Russland zum Verkauf anboten, z.B. CD Projekt Red (CDPR), ihre Spiele nicht mehr mit Rubel bezahlt werden konnten, z.B. die “S.T.A.L.K.E.R.” - Serie, oder direkt Geld an die Ukraine spendeten (Entwickler von “This War of Mine” und “Frostpunk”). Dadurch fühlten sich vor allem russische Spieler hintergangen oder zu Unrecht bestraft. Aber auch andere Spieler beteiligten sich am Review Bombing, da sie der Meinung waren, dass sich Spieleentwickler aus politischen Angelegenheiten heraushalten sollten.",sowohl negativ als auch positiv,Steam,,"[  101  3154  3712  2003  1037 10392  3582  6279  2000 23883 27084  1012
  2009  2038  2070  5312  1998  3787  2008  2134  1005  1056  2907  2039
  2004  2092  1010  2021  3452  2009  1005  1055  1037  2307  2804  2000
  1996 23883  2399  1012   102]",78
