project,id,game_name_display,review,review_date,combined_rating,agreement,annotator,lead_time,annotation_created_at,annotation_updated_at,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,source,rating,input_ids,review_length
Borderlands - Epic Store,91872466,Borderlands 2,Shady devs,05.04.2019 06:26:31,Nicht empfohlen,100.0,17911,12.151,2024-02-17T11:06:10.160136Z,2024-02-17T11:06:10.160155Z,Ja,Ja,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101 22824 16475  2015   102],8
Borderlands - Epic Store,91872467,Borderlands GOTY,"What was once a good game has been ruined by idiot publishers

I cannot recommend this game knowing full well where the money goes and the idiots it supports",03.04.2019 23:29:29,Nicht empfohlen,100.0,17911,24.582,2024-02-17T11:06:35.601107Z,2024-02-17T11:06:35.601127Z,Ja,Ja,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2054  2001  2320  1037  2204  2208  2038  2042  9868  2011 10041
  8544  1045  3685 16755  2023  2208  4209  2440  2092  2073  1996  2769
  3632  1998  1996 28781  2009  6753   102]",59
Borderlands - Epic Store,91872468,Borderlands GOTY,Not the best and they increase the price for least stable game for mid range pc. it look good but run way worst,04.04.2019 22:52:10,Nicht empfohlen,100.0,17911,28.571,2024-02-17T11:07:04.954790Z,2024-02-17T11:07:04.954807Z,Nein,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[ 101 2025 1996 2190 1998 2027 3623 1996 3976 2005 2560 6540 2208 2005
 3054 2846 7473 1012 2009 2298 2204 2021 2448 2126 5409  102]",26
Borderlands - Epic Store,91872469,Borderlands 2,Incompatible for mac to coop with PC? get fucked,15.04.2019 17:36:04,Nicht empfohlen,100.0,17911,13.669,2024-02-17T11:07:19.449318Z,2024-02-17T11:07:19.449337Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101 25876  2005  6097  2000 21859  2007  7473  1029  2131 21746   102],21
Borderlands - Epic Store,91872470,Borderlands GOTY Enhanced,"20 frames with geforce gtx 1050 ok just ok


Edit: search up borderlands remastered fps drop and click on the steam discussion follow the steps and you should be good to go i went from 20 fps on lowest settings to 60 on ultra",04.04.2019 03:57:50,Nicht empfohlen,100.0,17911,21.745,2024-02-17T11:07:41.995661Z,2024-02-17T11:07:41.995679Z,Nein,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2322 11048  2007 16216 14821 14181  2595  8746  2692  7929  2074
  7929 10086  1024  3945  2039  3675  8653 19484  1042  4523  4530  1998
 11562  2006  1996  5492  6594  3582  1996  4084  1998  2017  2323  2022
  2204  2000  2175  1045  2253  2013  2322  1042  4523  2006  7290 10906
  2000  3438  2006 11087   102]",97
Borderlands - Epic Store,91872471,Borderlands: The Pre-Sequel,"Great game! Not as good as Bl2 but still a good buy! 7/10

Some terrible company choices.
I will no longer support gearbox or their games if they continue these actions.
Death to Epic.",06.04.2019 20:49:23,Nicht empfohlen,100.0,17911,17.455,2024-02-17T11:08:00.249501Z,2024-02-17T11:08:00.249520Z,Ja,Ja,Ja,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2307  2208   999  2025  2004  2204  2004  1038  2140  2475  2021
  2145  1037  2204  4965   999  1021  1013  2184  2070  6659  2194  9804
  1012  1045  2097  2053  2936  2490 22227  2030  2037  2399  2065  2027
  3613  2122  4506  1012  2331  2000  8680  1012   102]",91
Borderlands - Epic Store,91872472,Borderlands: The Pre-Sequel,randy pitchford is a wanker,06.04.2019 09:36:56,Nicht empfohlen,100.0,17911,27.13,2024-02-17T11:08:28.197299Z,2024-02-17T11:08:28.197317Z,Ja,Ja,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101  9744  6510  3877  2003  1037 14071  5484   102],17
Borderlands - Epic Store,91872473,Borderlands: The Pre-Sequel,What an EPIC Fail!,05.04.2019 00:26:55,Nicht empfohlen,100.0,17911,14.634,2024-02-17T11:08:43.670373Z,2024-02-17T11:08:43.670401Z,Ja,Ja,Nein,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[ 101 2054 2019 8680 8246  999  102],8
Borderlands - Epic Store,91872474,Borderlands: The Pre-Sequel,"Writing is even more garbage than anything in BL2, ALL the characters that talk to you are unbearable except for Jack, the pacing is terrible, maps are mostly big empty moonspace areas,  (traversing them without moonscaping is a total chore, the vehicles drive like buttered anvils) there's barely anything new and absolutely no end game content. 
The only positives are the movement system that's kinda fun but totally underdevelopped, and the characters you can play as. Too bad they're in a garbage game so there's no real reason to experience them.",25.04.2019 00:31:20,Nicht empfohlen,100.0,17911,25.669,2024-02-17T11:09:10.170657Z,2024-02-17T11:09:10.170677Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3015  2003  2130  2062 13044  2084  2505  1999  1038  2140  2475
  1010  2035  1996  3494  2008  2831  2000  2017  2024 24257  3272  2005
  2990  1010  1996 15732  2003  6659  1010  7341  2024  3262  2502  4064
 23377 15327  2752  1010  1006 29053  2075  2068  2302 23377 17695  2075
  2003  1037  2561 16480  2890  1010  1996  4683  3298  2066 12136  2098
  2019 14762  2015  1007  2045  1005  1055  4510  2505  2047  1998  7078
  2053  2203  2208  4180  1012  1996  2069  3893  2015  2024  1996  2929
  2291  2008  1005  1055 17704  4569  2021  6135  2104 24844 18349 11469
  1010  1998  1996  3494  2017  2064  2377  2004  1012  2205  2919  2027
  1005  2128  1999  1037 13044  2208  2061  2045  1005  1055  2053  2613
  3114  2000  3325  2068  1012   102]",236
Borderlands - Epic Store,91872475,Borderlands GOTY Enhanced,"I want to love it, but why is the multiplayer so janky?",06.04.2019 10:53:13,Nicht empfohlen,100.0,9627,351.137,2024-02-27T12:38:19.051779Z,2024-02-27T12:38:19.051799Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1045  2215  2000  2293  2009  1010  2021  2339  2003  1996 17762
  2061  5553  4801  1029   102]",33
Borderlands - Epic Store,91872476,Borderlands 2,"Reviewing the devs, not liking the fact bl3 won't be released on steam at launch. Making my voice heard to say if they pull from steam like they are thinking of doing, I will not be buying from them period. Your move 2k",07.04.2019 01:43:34,Nicht empfohlen,100.0,9627,54.013,2024-02-27T12:39:13.987124Z,2024-02-27T12:39:13.987142Z,Ja,Ja,Nein,Ja,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101 15252  1996 16475  2015  1010  2025 16663  1996  2755  1038  2140
  2509  2180  1005  1056  2022  2207  2006  5492  2012  4888  1012  2437
  2026  2376  2657  2000  2360  2065  2027  4139  2013  5492  2066  2027
  2024  3241  1997  2725  1010  1045  2097  2025  2022  9343  2013  2068
  2558  1012  2115  2693  1016  2243   102]",107
Borderlands - Epic Store,91872477,Borderlands 2,"As somebody who plays video games alone, I don't recommend this because the enemies are so strong and unless I have at least one other person playing with me, I feel that it's difficult to play this. I don't want to sift through the people on multiplayer, and none of my friends play this.
I'd say 3.5/10.

Edit: Also I don't give a shit about the exclusivity for Borderlands 3.",05.04.2019 03:54:41,Nicht empfohlen,100.0,9627,57.263,2024-02-27T12:40:12.162192Z,2024-02-27T12:40:12.162211Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2004  8307  2040  3248  2678  2399  2894  1010  1045  2123  1005
  1056 16755  2023  2138  1996  6716  2024  2061  2844  1998  4983  1045
  2031  2012  2560  2028  2060  2711  2652  2007  2033  1010  1045  2514
  2008  2009  1005  1055  3697  2000  2377  2023  1012  1045  2123  1005
  1056  2215  2000  9033  6199  2083  1996  2111  2006 17762  1010  1998
  3904  1997  2026  2814  2377  2023  1012  1045  1005  1040  2360  1017
  1012  1019  1013  2184  1012 10086  1024  2036  1045  2123  1005  1056
  2507  1037  4485  2055  1996  4654 20464  2271  7730  2005  3675  8653
  1017  1012   102]",194
Borderlands - Epic Store,91872478,Borderlands: The Pre-Sequel,"2k needs to take notice and realize that the customer is always right.

Also this game ACTUALLY sucks.",15.04.2019 23:24:19,Nicht empfohlen,100.0,9627,22.411,2024-02-27T12:40:35.432497Z,2024-02-27T12:40:35.432512Z,Ja,Nein,Ja,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1016  2243  3791  2000  2202  5060  1998  5382  2008  1996  8013
  2003  2467  2157  1012  2036  2023  2208  2941 19237  1012   102]",45
Borderlands - Epic Store,91872479,Borderlands GOTY,Boring and hard for the eyes. oh yea epic store.,08.04.2019 00:31:41,Nicht empfohlen,100.0,9627,25.667,2024-02-27T12:41:01.984060Z,2024-02-27T12:41:01.984082Z,Ja,Nein,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101 11771  1998  2524  2005  1996  2159  1012  2821  6300  2050  8680
  3573  1012   102]",29
Borderlands - Epic Store,91872480,Borderlands GOTY Enhanced,Got into the game all my rewards were not given to me. Made an account to try and fix it and it still did not work. Game crashed about 5 times in the first 20 minutes of launching. Tried to start a co-op game with some friends and we got stuck behind a quest that wouldn't load. Absolutely terrible.,09.04.2019 02:27:00,Nicht empfohlen,100.0,9627,527.834,2024-02-27T12:49:50.800323Z,2024-02-27T12:49:50.800345Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2288  2046  1996  2208  2035  2026 19054  2020  2025  2445  2000
  2033  1012  2081  2019  4070  2000  3046  1998  8081  2009  1998  2009
  2145  2106  2025  2147  1012  2208  8007  2055  1019  2335  1999  1996
  2034  2322  2781  1997 12106  1012  2699  2000  2707  1037  2522  1011
  6728  2208  2007  2070  2814  1998  2057  2288  5881  2369  1037  8795
  2008  2876  1005  1056  7170  1012  7078  6659  1012   102]",138
Borderlands - Epic Store,91872481,Borderlands GOTY Enhanced,"Extremely badly optimized.
Lags whenever playing with other people.
The voice chat cant be turned off unless you start messing around in an ""ini file"".

Is this worth the 30 bucks? no.
Maybe for a 10er in it's current state.",16.04.2019 22:28:11,Nicht empfohlen,100.0,9627,328.835,2024-02-27T12:55:20.589823Z,2024-02-27T12:55:20.589886Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  5186  6649 23569 27605  5422  1012  2474  5620  7188  2652  2007
  2060  2111  1012  1996  2376 11834  2064  2102  2022  2357  2125  4983
  2017  2707 22308  2105  1999  2019  1000  1999  2072  5371  1000  1012
  2003  2023  4276  1996  2382 14189  1029  2053  1012  2672  2005  1037
  2184  2121  1999  2009  1005  1055  2783  2110  1012   102]",111
Borderlands - Epic Store,91872482,Borderlands GOTY Enhanced,"The visual upgrades are impressive, though it is unacceptable that even my old PC only gets about 5FPS out of this game.
For reference, I play the division at 45 FPS and apex legends at 60 capped.
This should not be an issue, and either it should be fixed, or more issues should be provided in the graphics department so I can play this with my friends AND hit a skag every once in a while.
",16.04.2019 00:55:13,Nicht empfohlen,100.0,9627,37.945,2024-02-27T12:55:59.409688Z,2024-02-27T12:55:59.409707Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  1996  5107 18739  2024  8052  1010  2295  2009  2003 21873  2008
  2130  2026  2214  7473  2069  4152  2055  1019 22540  2015  2041  1997
  2023  2208  1012  2005  4431  1010  1045  2377  1996  2407  2012  3429
  1042  4523  1998 13450  9489  2012  3438 13880  1012  2023  2323  2025
  2022  2019  3277  1010  1998  2593  2009  2323  2022  4964  1010  2030
  2062  3314  2323  2022  3024  1999  1996  8389  2533  2061  1045  2064
  2377  2023  2007  2026  2814  1998  2718  1037 24053  2290  2296  2320
  1999  1037  2096  1012   102]",172
Borderlands - Epic Store,91872483,Borderlands 2,why bother to make a game split screen on console then screw over pc gamers by not offering the same,20.04.2019 02:18:00,Nicht empfohlen,100.0,9627,28.022,2024-02-27T12:56:28.298426Z,2024-02-27T12:56:28.298446Z,Nein,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2339  8572  2000  2191  1037  2208  3975  3898  2006 10122  2059
 11224  2058  7473 27911  2015  2011  2025  5378  1996  2168   102]",43
Borderlands - Epic Store,91872484,Borderlands GOTY,Borderlands 3 Epic exclusive:(,04.04.2019 23:03:09,Nicht empfohlen,100.0,9627,15.692,2024-02-27T12:56:44.859648Z,2024-02-27T12:56:44.859670Z,Ja,Nein,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[ 101 3675 8653 1017 8680 7262 1024 1006  102],9
Borderlands - Epic Store,91872485,Borderlands GOTY,Good game. Fuck Chinese Malware,04.04.2019 00:26:55,Nicht empfohlen,100.0,9627,27.343,2024-02-27T12:57:13.102336Z,2024-02-27T12:57:13.102356Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,[  101  2204  2208  1012  6616  2822 15451  8059   102],17
Borderlands - Epic Store,91872486,Borderlands: The Pre-Sequel,This game is...ok but also borderlands 3 epic exclusive soooo,11.04.2019 02:25:28,Nicht empfohlen,100.0,9627,18.828,2024-02-27T12:57:32.811326Z,2024-02-27T12:57:32.811344Z,Ja,Ja,Ja,Nein,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2208  2003  1012  1012  1012  7929  2021  2036  3675  8653
  1017  8680  7262 17111  9541   102]",35
Borderlands - Epic Store,91872487,Borderlands: The Pre-Sequel,Beat it really short feeling given i understand devs had issues when making this and wasnt main branch so shouldnt have expected as much. With recent Epic Games move its left a distaste so ill vote thumbs down on it. Dont get me wrong its a good game just the worst so  far of the soon to be four.  I would wish gearbox the best of luck with bl3 but given ceo liked epic till the backlash shows alot about him.,05.04.2019 02:10:56,Nicht empfohlen,100.0,9627,339.435,2024-02-27T13:03:13.131544Z,2024-02-27T13:03:13.131563Z,Ja,Nein,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  3786  2009  2428  2460  3110  2445  1045  3305 16475  2015  2018
  3314  2043  2437  2023  1998  2347  2102  2364  3589  2061  5807  2102
  2031  3517  2004  2172  1012  2007  3522  8680  2399  2693  2049  2187
  1037  4487  9153 13473  2061  5665  3789 16784  2091  2006  2009  1012
  2123  2102  2131  2033  3308  2049  1037  2204  2208  2074  1996  5409
  2061  2521  1997  1996  2574  2000  2022  2176  1012  1045  2052  4299
 22227  1996  2190  1997  6735  2007  1038  2140  2509  2021  2445  5766
  4669  8680  6229  1996 25748  3065  2632  4140  2055  2032  1012   102]",187
Borderlands - Epic Store,91872488,Borderlands: The Pre-Sequel,"This is something I really won't ever do, but I'm leaving a negative review for this game on account of the publisher's recent decision regarding the Epic Games Store, exclusivity, and blatant disregard for the PC audience. I am an owner of a PS4 as well as a Gaming PC, but that still won't make me buy the game on account of the E.G.S. decision alone. Borderlands 2 is a great game, with great mechanics, story, and replayability, but I abhor Tim Sweeney and 2k's decision to put the game exclusively his ""Launcher"". Would you like some spyware with your exclusive games? No thank you.",03.04.2019 06:25:26,Nicht empfohlen,100.0,9627,243.013,2024-02-27T13:07:17.268479Z,2024-02-27T13:07:17.268509Z,Ja,Nein,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2003  2242  1045  2428  2180  1005  1056  2412  2079  1010
  2021  1045  1005  1049  2975  1037  4997  3319  2005  2023  2208  2006
  4070  1997  1996  6674  1005  1055  3522  3247  4953  1996  8680  2399
  3573  1010  4654 20464  2271  7730  1010  1998  1038 20051  4630 27770
  2005  1996  7473  4378  1012  1045  2572  2019  3954  1997  1037  8827
  2549  2004  2092  2004  1037 10355  7473  1010  2021  2008  2145  2180
  1005  1056  2191  2033  4965  1996  2208  2006  4070  1997  1996  1041
  1012  1043  1012  1055  1012  3247  2894  1012  3675  8653  1016  2003
  1037  2307  2208  1010  2007  2307  9760  1010  2466  1010  1998 15712
  8010  1010  2021  1045 11113 16368  5199 21178  1998  1016  2243  1005
  1055  3247  2000  2404  1996  2208  7580  2010  1000 22742  1000  1012
  2052  2017  2066  2070  8645  8059  2007  2115  7262  2399  1029  2053
  4067  2017  1012   102]",287
Borderlands - Epic Store,91872489,Borderlands GOTY,Thx for epic store release. We didn`t expect this from you.,04.04.2019 09:55:25,Nicht empfohlen,100.0,9627,21.241,2024-02-27T13:07:39.369384Z,2024-02-27T13:07:39.369403Z,Ja,Nein,Nein,Ja,Ja,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101 16215  2595  2005  8680  3573  2713  1012  2057  2134  1036  1056
  5987  2023  2013  2017  1012   102]",35
Borderlands - Epic Store,91872490,Borderlands GOTY Enhanced,"This game is a hard sell after all of these years. Although I appreciate the free upgrade, replaying it has made me realize that Borderlands 1 has not aged very well at all. A lot of the new features added into the Enhanced edition can't fix the core problems of boring mass fetch quests that make you repeat the same areas over and over again.

I am also in open boycott of the Borderlands 3 Epic Exclusive.",04.04.2019 23:50:21,Nicht empfohlen,100.0,15655,1032.79,2024-02-22T16:17:09.198909Z,2024-02-22T16:17:09.198957Z,Ja,Ja,Ja,Nein,Nein,Nein,"Ein paar Monate vor Release von Borderlands 3 wurde von Entwickler ""Gearbox Software"" und Publisher ""2K"" bekannt gegeben, dass Borderlands 3 eine Zeit lang exklusiv im neuen (und kontroversen) Epic Games Store angeboten werden würde, und nicht auf anderen Plattformen wie Steam. Deshalb erhielten ältere Teile der Borderlands - Serie auf Steam und Metacritic negative Reviews.",negativ,Steam,,"[  101  2023  2208  2003  1037  2524  5271  2044  2035  1997  2122  2086
  1012  2348  1045  9120  1996  2489 12200  1010 15712  2075  2009  2038
  2081  2033  5382  2008  3675  8653  1015  2038  2025  4793  2200  2092
  2012  2035  1012  1037  2843  1997  1996  2047  2838  2794  2046  1996
  9412  3179  2064  1005  1056  8081  1996  4563  3471  1997 11771  3742
 18584  8795  2015  2008  2191  2017  9377  1996  2168  2752  2058  1998
  2058  2153  1012  1045  2572  2036  1999  2330 17757  1997  1996  3675
  8653  1017  8680  7262  1012   102]",175
