review_bombing_incident,project,id,game_name_display,review,review_date,rb_start_date,rb_end_date,combined_rating,annotation_certainty,num_annotators,is-review-bombing,is-rating-game-related,criticism-praise-game-content,criticism-praise-developer-publisher,criticism-praise-ideological,criticism-praise-political,review_bomb_reason,review_bomb_type,marked_off_topic,source,rating,input_ids,review_length,last_updated_formatted,weighted_score,helpful_votes,funny_score,comment_count,was_steam_purchase,game_received_for_free,author_id,author_playtime_overall_min,author_playtime_at_review_min,author_num_game_reviews,username,profile_created,profile_visibility,author_num_friends,author_num_owned_games,author_steam_level,profile_url,unhelpful_votes,author_ratings_overall,author_reviews_overall,author_average_score,author_review_distribution,game_description,developers,publishers,critic_score,user_score,num_user_ratings,user_score_distribution,text_cleaned,text_preprocessed
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872610,The Elder Scrolls V: Skyrim,"Great game, but I can't recommend a game that has paid mods.",26.04.2015 04:31:25,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2307  2208  1010  2021  1045  2064  1005  1056 16755  1037  2208
  2008  2038  3825 16913  2015  1012   102]",36,26.04.2015 04:31:25,0.0,0.0,0.0,0.0,False,False,7.656119798985003e+16,492.0,492.0,1.0,beanys14,13.05.2007 05:14:46,public,8.0,,11.0,https://steamcommunity.com/profiles/76561197989850029/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"great game, but cannot recommend game that has paid mods.","great game , but can not recommend game that have pay mod ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872611,The Elder Scrolls V: Skyrim,"Steam, Bethesda - you're making a huge mistake.",25.04.2015 23:56:13,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[ 101 5492 1010 7014 2229 2850 1011 2017 1005 2128 2437 1037 4121 6707
 1012  102]",16,25.04.2015 23:56:13,0.0,1.0,0.0,0.0,False,False,7.65611980473369e+16,18156.0,13718.0,9.0,richiepap,21.08.2011 20:52:34,public,47.0,285.0,14.0,https://steamcommunity.com/profiles/76561198047336897/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"steam, bethesda - you are making huge mistake.","steam , bethesda - you be make huge mistake ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872612,The Elder Scrolls V: Skyrim,"Now with 1,000,000% more paid DLC, first horse armor now this. Greedy company is, greedy. I wouldn't buy another game from them if they paid me to take it.",23.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Nein,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,1.0,"[  101  2085  2007  1015  1010  2199  1010  2199  1003  2062  3825 21469
  2278  1010  2034  3586  8177  2085  2023  1012 20505  2194  2003  1010
 20505  1012  1045  2876  1005  1056  4965  2178  2208  2013  2068  2065
  2027  3825  2033  2000  2202  2009  1012   102]",85,,,,,,,,,,,1.0,Shermans,,,,,,,,,,1.0,"{'Positive': '0', 'Mixed': '0', 'Negative': '1'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","now with 1,000,000% more paid dlc, first horse armor now this. greedy company is, greedy. would not buy another game from them if they paid me to take it.","now with 1,000,000 % more pay dlc , first horse armor now this . greedy company be , greedy . would not buy another game from they if they pay I to take it ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872613,The Elder Scrolls V: Skyrim,"I just created an account to say that this game now **** with this greedy mod paywall.
Now you can pay 2€ for a mod that adds a **** sword, while the game itself could be bought for 5€.
Avoid it at all cost.",26.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  1045  2074  2580  2019  4070  2000  2360  2008  2023  2208  2085
  1008  1008  1008  1008  2007  2023 20505 16913  3477  9628  1012  2085
  2017  2064  3477  1016 30102  2005  1037 16913  2008  9909  1037  1008
  1008  1008  1008  4690  1010  2096  1996  2208  2993  2071  2022  4149
  2005  1019 30102  1012  4468  2009  2012  2035  3465  1012   102]",113,,,,,,,,,,,1.0,gergez,,,,,,,,,,0.0,"{'Positive': '0', 'Mixed': '0', 'Negative': '1'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","i just created an account to say that this game now * with this greedy mod paywall. now you can pay 2 euro for mod that adds * sword, while the game itself could be bought for 5 euro. avoid it at all cost.","I just create an account to say that this game now * with this greedy mod paywall . now you can pay 2 euro for mod that add * sword , while the game itself could be buy for 5 euro . avoid it at all cost ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872614,The Elder Scrolls V: Skyrim,holy crap he game sucks so much without mods,26.04.2015 22:06:54,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,[  101  4151 10231  2002  2208 19237  2061  2172  2302 16913  2015   102],21,26.04.2015 22:06:54,0.0,1.0,0.0,0.0,True,False,7.656119810564643e+16,547.0,487.0,2.0,HiJeans,02.09.2013 17:30:19,public,19.0,,11.0,https://steamcommunity.com/profiles/76561198105646433/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,holy crap he game sucks so much without mods,holy crap he game suck so much without mod
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872615,The Elder Scrolls V: Skyrim,"NEVER FORGET PAID MODS!
Fantastic game 10/10 would arrow guard in the knee again",24.04.2015 05:18:38,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  2196  5293  3825 16913  2015   999 10392  2208  2184  1013  2184
  2052  8612  3457  1999  1996  6181  2153   102]",39,28.04.2015 01:15:42,0.4799999892711639,0.0,0.0,0.0,False,False,7.65611980623886e+16,14413.0,7068.0,12.0,Ribbit,,public,,,,https://steamcommunity.com/profiles/76561198062388607/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,never forget paid mods! fantastic game 10/10 would arrow guard in the knee again,never forget pay mod ! fantastic game 10/10 would arrow guard in the knee again
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872616,The Elder Scrolls V: Skyrim,"I would reccomend this game, however with the recent event of mods becoming paid DLC, I can't anymore, screw you bethesda and valve!",25.04.2015 05:12:01,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1045  2052 28667  9006 10497  2023  2208  1010  2174  2007  1996
  3522  2724  1997 16913  2015  3352  3825 21469  2278  1010  1045  2064
  1005  1056  4902  1010 11224  2017  7014  2229  2850  1998 10764   999
   102]",69,25.04.2015 05:12:01,0.4857563078403472,9.0,1.0,0.0,False,False,7.656119804084178e+16,4149.0,3347.0,10.0,Static-Dragon,19.04.2011 20:43:23,public,62.0,727.0,83.0,https://steamcommunity.com/id/static-dragon/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,"i would reccomend this game, however with the recent event of mods becoming paid dlc, cannot anymore, screw you bethesda and valve!","I would reccomend this game , however with the recent event of mod becoming pay dlc , can not anymore , screw you bethesda and valve !"
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872617,The Elder Scrolls V: Skyrim,The paid  mod workshop is ruining what made Skyrim great.,27.04.2015 02:16:09,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1996  3825 16913  8395  2003 27853  2054  2081  3712 20026  2307
  1012   102]",25,27.04.2015 02:16:09,0.0,0.0,0.0,0.0,True,False,7.656119801017136e+16,26008.0,21878.0,3.0,pdzl,22.05.2009 05:50:00,public,16.0,,56.0,https://steamcommunity.com/id/hpdizzle/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,the paid mod workshop is ruining what made skyrim great.,the pay mod workshop be ruin what make skyrim great .
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872618,The Elder Scrolls V: Skyrim,"Skyrim, previously a decent yet somewhat soulless RPG game.  Now a cash grab that brings you an industry first, paid mods.  Are you kidding me?  On top of this, the creators have to give more money to Bethesda than they actually get, and even now there are disputes and ugly competition growing in the modding community about this.  Bethesda is ruining the modding community that kept their games alive all these years.  Good job.",27.04.2015,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Ja,Ja,Ja,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Metacritic,0.0,"[  101  3712 20026  1010  3130  1037 11519  2664  5399  3969  3238 22531
  2208  1012  2085  1037  5356  6723  2008  7545  2017  2019  3068  2034
  1010  3825 16913  2015  1012  2024  2017 12489  2033  1029  2006  2327
  1997  2023  1010  1996 17277  2031  2000  2507  2062  2769  2000  7014
  2229  2850  2084  2027  2941  2131  1010  1998  2130  2085  2045  2024
 11936  1998  9200  2971  3652  1999  1996 16913  4667  2451  2055  2023
  1012  7014  2229  2850  2003 27853  1996 16913  4667  2451  2008  2921
  2037  2399  4142  2035  2122  2086  1012  2204  3105  1012   102]",180,,,,,,,,,,,9.0,Jrtlaktalk,,,,,,,,,,4.8,"{'Positive': '4', 'Mixed': '0', 'Negative': '5'}","The next chapter in the Elder Scrolls saga arrives from the Bethesda Game Studios. Skyrim reimagines the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose. Play any type of character you can imagine, and do whatever you want; the legendary freedom of choice, storytelling, and adventure of The Elder Scrolls is realized like never before. Skyrim's new game engine brings to life a complete virtual world with rolling clouds, rugged mountains, bustling cities, lush fields, and ancient dungeons. Choose from hundreds of weapons, spells, and abilities. The new character system allows you to play any way you want and define yourself through your actions. Battle ancient dragons like you've never seen. As Dragonborn, learn their secrets and harness their power for yourself.",,,94.0,8.4,13100.0,"{'Positive': '10.6k', 'Mixed': '1.4k', 'Negative': '1.1k'}","skyrim, previously decent yet somewhat soulless rpg game. now cash grab that brings you an industry first, paid mods. are you kidding me? on top of this, the creators have to give more money to bethesda than they actually get, and even now there are disputes and ugly competition growing in the modding community about this. bethesda is ruining the modding community that kept their games alive all these years. good job.","skyrim , previously decent yet somewhat soulless rpg game . now cash grab that bring you an industry first , pay mod . be you kid I ? on top of this , the creator have to give more money to bethesda than they actually get , and even now there be dispute and ugly competition grow in the modding community about this . bethesda be ruin the modding community that keep their game alive all these year . good job ."
Skyrim-Paid-Mods,Skyrim - Paid Mods,91872619,The Elder Scrolls V: Skyrim,I will not support any game that monetizes mods.,26.04.2015 06:38:03,23.04.2015,01.05.2015,Nicht empfohlen,100.0,1,Ja,Nein,Ja,Nein,Nein,Nein,"Die Entwickler ""Bethesda"" versuchten bezahlte Mods für Skyrim im Steam-Workshop einzuführen, d.h. kostenpflichtige Zusatzinhalte, die direkt über Steam für das Spiel heruntergeladen werden konnten. Allerdings sollten dabei nur 25 % der Einnahmen an die Entwickler der Mods gehen und der Rest an Bethesda und Valve (der Firma hinter Steam). Da das von vielen Spielern als Versuch der Entwickler gesehen wurde, von der Arbeit der Modder selbst zu profitieren, und viele der Meinung waren, Mods sollten grundsätzlich kostenlos sein, hinterließen einige negative Reviews für Skyrim.",negativ,False,Steam,,"[  101  1045  2097  2025  2490  2151  2208  2008 12256 20624 11254 16913
  2015  1012   102]",26,26.04.2015 06:38:03,0.5004162788391113,1.0,0.0,0.0,False,False,7.656119802482341e+16,11332.0,11304.0,1.0,tswany15,09.05.2010 14:11:17,public,10.0,,11.0,https://steamcommunity.com/profiles/76561198024823410/,,,,,,"EPIC FANTASY REBORN The next chapter in the highly anticipated Elder Scrolls saga arrives from the makers of the 2006 and 2008 Games of the Year, Bethesda Game Studios. Skyrim reimagines and revolutionizes the open-world fantasy epic, bringing to life a complete virtual world open for you to explore any way you choose.",['Bethesda Game Studios'],['Bethesda Softworks'],,,,,i will not support any game that monetizes mods.,I will not support any game that monetize mod .
